Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,243838,249959,300274,330265,406336,536383,682412,825782,745555,1009540,1298582,1284437,1369771,1776122
Saudi Arabia,7196,8871,13980,20225,38296,53208,61143,74566,79783,154295,228611,237962,262628,306024
China,5020,6291,9515,12658,21139,35468,56839,74529,68995,92411,63521,136542,152945,229242
"Taipei, Chinese",17719,19217,29144,40755,59516,73356,86319,84585,81930,103327,65678,156718,179912,204515
"Korea, Republic of",28435,27655,39228,40053,44111,50630,63242,106277,94945,101728,64912,129573,146457,169963
India,8932,27513,32141,44181,42488,63067,70125,79725,62434,90720,99548,107620,119937,156324
Thailand,39012,36902,39377,45621,47478,66796,90174,105273,90759,129524,399581,120417,135805,152365
Malaysia,21904,17149,22917,21000,23647,39263,45164,63239,39785,62545,74917,65442,68449,107215
United Arab Emirates,1513,2817,6949,8532,7818,7239,3412,5688,9419,18378,24015,18818,29614,92757
Singapore,32809,33538,30470,22741,25893,45708,51853,56896,62865,81946,97832,93105,86728,86845
Qatar,5041,2232,6167,10266,9544,13755,28853,28515,23803,30013,37355,42917,36620,50177
Indonesia,13946,15943,11580,12275,19004,28307,33889,40223,24168,33907,31028,29549,25624,48613
"Hong Kong, China",27653,15507,14735,4025,3640,3699,3825,6341,10098,11379,5837,11860,11216,37930
Oman,32,199,249,258,272,104,13584,5578,8147,9063,15831,14300,9789,20024
Japan,5861,5836,5176,3984,10692,9323,9245,9194,11785,10069,4872,9888,16952,18163
Germany,5800,5666,5377,8017,6954,6300,7419,10015,6965,7709,11708,10408,11846,13936
Viet Nam,45,106,433,1071,232,605,315,250,937,2020,848,5940,6194,9241
Italy,792,1787,2068,2706,3013,2364,2729,4390,5055,4100,4927,4733,7216,8557
Pakistan,5641,4416,3577,2704,6653,3495,1520,2617,11251,12262,18580,41067,20825,7371
United States of America,1799,2346,3986,5804,8018,7366,8549,12578,8462,8613,10959,12162,7717,6978
United Kingdom,2325,3469,4020,3341,2588,2352,2622,3058,2385,1752,2382,5226,2523,6715
Belgium,818,1423,1612,1317,2997,1939,3442,6031,4105,5786,4505,4429,3308,6195
Türkiye,11,60,75,157,246,740,1091,1094,1345,1330,1243,1953,2540,6032
Sri Lanka,1014,567,717,125,186,262,288,552,924,994,761,1374,1752,4043
Netherlands,902,594,995,1324,942,800,1027,3283,3515,1712,2395,1039,2841,3924
Spain,148,764,703,522,783,1228,1057,3438,1276,2776,3726,1903,1819,3924
Switzerland,536,1262,1733,1483,1333,1334,1295,1024,695,1190,2197,3395,2097,3013
France,716,754,745,1431,1268,1415,1505,1855,1599,1135,2044,1987,709,2408
Australia,426,72,2000,2367,8986,5565,15117,8227,5867,7808,1840,235,171,2326
Uganda,0,0,0,0,0,0,0,0,0,0,0,779,2102,2184
Finland,136,59,41,309,823,549,962,973,951,2350,1348,1387,743,1432
Sweden,454,842,674,1210,2115,1459,79,482,104,107,912,601,711,1086
Brazil,0,0,21,0,57,286,152,229,374,455,329,819,225,1077
South Africa,48,3,43,769,26,38,38,162,418,1,172,3356,2617,1032
