Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,41654,42156,53640,74908,89199,99603,131163,174896,181741,238434,331822,335987,414352,679835
Germany,1937,954,3484,9749,9544,10954,16046,19606,21898,24998,41519,45801,66792,114991
Japan,15980,14976,18698,20450,25723,24366,36908,41435,49990,71193,75167,92227,105981,99382
United States of America,2579,2019,161,579,233,1187,1561,2580,5500,9046,22661,23815,29086,97921
Netherlands,590,1471,1857,1604,1102,1837,4367,6218,5425,11885,20914,15981,28231,63149
Spain,777,455,796,2534,3195,3502,2767,12941,23036,30138,40152,32291,33582,58539
Italy,921,3637,5437,5877,10950,12431,17425,20568,16766,20274,29367,26662,29952,37511
France,4136,7060,8144,17659,18668,22903,22847,16645,16217,21771,27163,21369,20002,34601
China,7,25,37,31,68,361,607,405,394,1091,3917,8857,6598,23199
United Kingdom,6561,2887,2025,3313,2783,2309,3243,3299,6513,8185,6241,3797,6947,21179
"Korea, Republic of",744,284,714,765,1153,2436,441,2247,3220,4417,8463,8535,10804,20421
Canada,21,180,71,973,1211,1370,1291,1711,2051,2274,4773,5744,6453,13715
India,0,0,1,0,36,81,280,41,15,319,22,1320,3577,10719
Poland,0,40,15,109,0,95,135,27,307,98,15,0,6677,9718
"Hong Kong, China",250,198,269,32,204,834,3467,5574,1642,629,4129,7889,11683,8754
United Arab Emirates,72,73,94,115,406,1077,1462,769,736,346,963,1941,2661,7926
Ukraine,0,0,30,331,5,23,55,1021,2385,3230,5121,6298,8178,7709
Belgium,4365,5700,7902,3716,3950,3302,3822,4348,9402,10019,8769,6459,8414,7376
Panama,0,0,0,12,459,50,0,50,179,130,420,279,1437,4410
Russian Federation,0,27,0,0,0,219,56,71,302,421,1929,1235,991,4026
Switzerland,0,0,0,170,1149,1340,1992,2371,2228,3482,5227,3573,2804,3846
Austria,0,0,614,1646,1794,2687,5239,6168,4989,4584,4955,3349,5781,2988
Mexico,0,20,58,27,0,21,56,145,88,628,1631,1814,722,2946
Sweden,402,310,1412,1366,502,663,897,1609,1326,1365,2076,1842,1893,2308
Chile,0,0,0,14,95,15,180,112,23,66,610,470,336,2024
"Taipei, Chinese",1231,563,359,1050,1812,1969,710,31,188,190,827,885,953,1803
Australia,13,60,58,50,281,332,89,86,105,172,242,101,142,1583
Türkiye,5,0,35,13,0,44,39,8,11,290,513,299,73,1529
Brazil,0,0,0,3,0,72,444,249,181,197,464,614,615,1230
Singapore,375,147,6,3,38,10,22,6,17,16,107,58,1129,1184
Peru,0,2,0,0,30,49,122,119,61,55,759,1083,1132,1154
Senegal,20,0,0,19,0,0,49,0,0,29,222,508,497,931
Norway,0,4,17,499,34,23,364,49,203,379,203,475,392,834
Saudi Arabia,56,51,314,495,1341,752,261,816,875,762,850,823,590,775
Slovenia,0,0,0,0,30,35,346,721,687,981,1421,1038,693,732
Romania,0,0,0,0,0,0,0,602,3,7,424,426,675,730
